filename,gen_1,gen_2,gen_3,gen_4,gen_5,gen_6,gen_7,gen_8,gen_9,gen_10,gen_11,gen_12,gen_13,gen_14,gen_15,gen_16,gen_17,gen_18,gen_19,gen_20,gen_21,gen_22,gen_23,gen_24,gen_25,gen_26,gen_27,gen_28,gen_29,gen_30,gen_31,gen_32,gen_33,gen_34,gen_35,gen_36,gen_37,gen_38,gen_39,gen_40,gen_41,gen_42,gen_43,gen_44,gen_45,gen_46,gen_47,gen_48,gen_49,gen_50,gen_51,gen_52,gen_53,gen_54,gen_55,gen_56,gen_57,gen_58,gen_59,gen_60,gen_61,gen_62
6068640_ny_vtd_to_63_with_5000_sims,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4961,4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,2787,2787,2787,2787,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,1362,1362,1362,1362,1362,922,889,672,672,672,481,473,452,452,78,39
48842208_ny_vtd_to_63_with_5000_sims,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1823,1823,1261,1261,1261,1261,1261,1261,1164,1161,1161,1161,1161,1057,1057,840,840,836,814,814,469,425,322,322,322,322,322,79,31
33048585_ny_vtd_to_63_with_5000_sims,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2168,1622,1622,1622,1622,1622,1622,1063,833,833,833,813,585,411,411,390,317,237,138,76,37
57144858_ny_vtd_to_63_with_5000_sims,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4846,4846,4846,4846,2456,1714,1714,1714,976,753,753,753,677,677,575,575,575,575,575,462,462,462,435,266,154,73
54173902_ny_vtd_to_63_with_5000_sims,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2240,2230,1207,1207,1207,751,751,624,239,179,117,117,112
14548992_ny_vtd_to_63_with_5000_sims,3413,3413,3413,3413,3413,3413,3413,3413,3413,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1001,1001,1001,838,838,708,708,708,631,631,631,521,284,66,22
44786940_ny_vtd_to_63_with_5000_sims,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,3283,2038,2038,2038,2038,2038,2038,2038,2038,1957,1957,1717,1717,1717,1717,1345,1345,499,255,195,119,76,31
95206714_ny_vtd_to_63_with_5000_sims,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,2159,1826,1131,1131,1131,934,787,696,604,604,604,604,604,604,604,323,62,28
54836384_ny_vtd_to_63_with_5000_sims,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1725,1725,1725,1725,1701,1701,1018,789,652,652,652,652,627,627,627,363,224,152,75,26
6824701_ny_vtd_to_63_with_5000_sims,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,4456,3213,1290,689,689,689,689,689,560,560,515,339,142,52
57014242_ny_vtd_to_63_with_5000_sims,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3822,3822,3822,3822,3822,3822,3822,3334,3334,2843,2843,2843,2843,2756,2756,2756,2756,2756,2756,2756,2756,2590,2590,2590,1669,1376,1376,1376,1012,628,298,298,189,38
9461053_ny_vtd_to_63_with_5000_sims,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,1276,575,575,575,306,306,295,263,260,178,178,42
20877708_ny_vtd_to_63_with_5000_sims,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3392,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,2864,2864,2864,2864,2864,2864,2864,2864,2864,2733,2733,2733,2733,2733,2733,2526,1743,1611,1425,805,421,398,279,150,65
56973153_ny_vtd_to_63_with_5000_sims,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2182,2182,2182,1785,1785,1749,1749,1749,1114,631,631,631,631,611,421,218,154,29
78906983_ny_vtd_to_63_with_5000_sims,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,2398,1750,1750,1750,1750,1750,1750,1600,1515,1515,1515,1515,1515,769,769,550,550,463,384,382,374,374,227,215,215,215,149,56,31
97968836_ny_vtd_to_63_with_5000_sims,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2530,2530,2530,2530,2530,2530,2337,1944,1704,1454,1259,1259,1259,589,326,326,168,69,33
66212864_ny_vtd_to_63_with_5000_sims,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2531,2531,2531,2531,2529,2529,2529,2529,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1930,1841,1841,1494,1494,1323,1248,502,67,29
57294549_ny_vtd_to_63_with_5000_sims,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3111,3111,3111,3111,2700,1578,837,529,435,177,114,73,25
11864076_ny_vtd_to_63_with_5000_sims,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2519,2519,2519,2519,1737,1696,1696,1696,1599,1599,1599,1516,1433,1403,1403,1242,406,180,147,124,53
5330042_ny_vtd_to_63_with_5000_sims,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4349,4349,4349,2549,2549,2420,1033,1006,1006,1006,1006,981,769,547,547,503,503,503,503,470,470,343,155,34
17144474_ny_vtd_to_63_with_5000_sims,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4879,4047,4047,3928,2304,2304,2304,2026,2026,1774,1774,1774,1774,1774,1774,1774,1774,1476,1476,1476,1476,1476,1476,1476,1476,910,620,620,620,620,620,265,265,141,81,55
54338275_ny_vtd_to_63_with_5000_sims,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1453,1453,1453,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,963,963,923,764,764,764,764,720,720,720,720,291,170,70
85662161_ny_vtd_to_63_with_5000_sims,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4787,4676,4676,4676,4676,4676,4676,4676,4676,4136,4117,3902,2634,2242,740,710,710,704,704,704,704,704,680,478,212,55,24
34733509_ny_vtd_to_63_with_5000_sims,2942,2942,2942,2942,2942,2942,2942,2942,2942,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1867,999,999,999,999,948,948,948,948,948,948,948,948,868,868,719,581,456,377,375,375,375,224,224,178,134,36
58611204_ny_vtd_to_63_with_5000_sims,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1783,1783,1783,1783,1783,1736,1736,1736,1730,1052,1052,733,733,733,733,733,733,733,733,678,678,678,678,678,678,589,324,300,146,146,138,48
96887648_ny_vtd_to_63_with_5000_sims,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4280,4280,4280,4280,4280,4280,4280,4280,4280,4193,4193,4154,4154,4150,4150,4150,2137,2137,2137,1281,434,254,254,183,88,38
63170800_ny_vtd_to_63_with_5000_sims,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2767,2757,2757,1869,1091,1059,867,867,867,867,867,414,200,122,37
12441450_ny_vtd_to_63_with_5000_sims,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2439,2439,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,1212,1212,1212,1212,1036,516,512,469,441,408,173,42
51400320_ny_vtd_to_63_with_5000_sims,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4865,4281,4281,4281,4281,4281,4281,4281,4281,3600,3600,2103,800,321,216,116,75,31
33255516_ny_vtd_to_63_with_5000_sims,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,1841,1841,1841,1841,1841,1841,1831,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1770,1770,1663,1663,1663,1663,1663,1651,1651,1586,726,661,661,661,457,303,167,141,108,108,26
22024640_ny_vtd_to_63_with_5000_sims,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,875,784,746,746,402,255,198,115,33
49203626_ny_vtd_to_63_with_5000_sims,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,3870,2530,2497,2462,2462,2462,2462,2331,2221,2166,2166,2166,2166,2166,2166,2166,2166,1062,550,501,217,127,21
10918010_ny_vtd_to_63_with_5000_sims,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2505,2505,2505,2505,2505,2505,2497,2497,2497,2497,2497,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,2467,1677,1387,528,280,206,206,119,96,24
27950234_ny_vtd_to_63_with_5000_sims,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,1937,1477,1227,1131,1131,837,218,166,166,166,104
2399527_ny_vtd_to_63_with_5000_sims,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4465,4323,4323,4323,4323,4323,4323,4317,4317,4317,4317,4317,2807,2807,2797,2797,2797,2797,1856,1856,1856,1856,1766,1704,1406,1406,853,799,632,631,631,367,331,331,98,51
70727040_ny_vtd_to_63_with_5000_sims,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2331,2331,1886,1826,1826,1826,1826,1826,1826,1659,653,430,103,27
744323_ny_vtd_to_63_with_5000_sims,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2208,2208,2208,2208,2208,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2141,2141,2141,2141,2141,2131,2131,2131,2131,2131,2131,2131,861,565,276,201,176,90,29
15560778_ny_vtd_to_63_with_5000_sims,4940,4940,4940,4940,4940,4940,4940,4940,4940,4940,4940,4940,4940,4940,4940,4940,4938,4938,4938,4938,4938,4938,4938,4938,4938,4938,4938,4510,4510,4510,4510,4510,4510,4510,4510,3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,3833,3606,2895,2895,1765,1765,1477,1073,400,77,27
17011664_ny_vtd_to_63_with_5000_sims,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,947,947,486,486,404,339,212,78,25
94308590_ny_vtd_to_63_with_5000_sims,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4942,4620,3065,3065,3065,3060,3055,2991,2991,2991,2648,2648,2621,2621,2617,2600,2600,2562,2562,2562,2562,2562,2562,446,131,90,83,19
87546281_ny_vtd_to_63_with_5000_sims,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,2911,2911,2911,2911,2911,2911,2911,2911,2911,2911,2911,2911,2911,2911,2008,1373,1373,1258,933,903,659,328,124,79,28
37527896_ny_vtd_to_63_with_5000_sims,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4360,4360,4360,4360,4360,4360,2467,2467,2467,2467,2467,1968,1581,1457,1457,1457,1457,953,721,640,640,381,381,288,109,26
46148150_ny_vtd_to_63_with_5000_sims,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,967,631,526,526,500,365,83,42
80654594_ny_vtd_to_63_with_5000_sims,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1787,1787,1774,1774,1774,1774,1774,1774,1774,1774,1774,1774,1774,1743,1743,1743,1743,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1450,1387,1387,1387,463,139,27
57713880_ny_vtd_to_63_with_5000_sims,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2997,2988,2988,2956,2163,2163,2163,2163,2163,2163,2163,1963,1963,1963,1963,1935,1935,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1632,1632,1632,1632,1175,1175,1040,935,935,935,278,95
38459862_ny_vtd_to_63_with_5000_sims,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2991,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,1583,1583,1579,1579,1579,723,711,711,711,711,711,695,691,691,691,691,691,485,393,113,50
55424250_ny_vtd_to_63_with_5000_sims,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2014,2014,2014,2014,2014,2014,2014,1251,1251,333,333,301,293,239,239,202,175,96,64,24
84560573_ny_vtd_to_63_with_5000_sims,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2654,2654,2429,540,370,368,204,172,137,33
28602280_ny_vtd_to_63_with_5000_sims,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2052,2052,2052,1957,1457,1457,1457,1457,1457,1457,1319,725,456,456,398,315,164,164,61,23
8376522_ny_vtd_to_63_with_5000_sims,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3727,3727,3711,3711,3711,3711,3711,3711,3711,3711,2008,2008,1283,607,473,463,463,463,463,303,270,270,147,47,35
79378260_ny_vtd_to_63_with_5000_sims,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1243,1243,1243,1243,1243,1243,1243,1243,1243,1217,1217,1217,1217,1217,1217,883,700,700,700,584,584,584,466,381,180,134,81,32
4777972_ny_vtd_to_63_with_5000_sims,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2180,2180,2180,2180,2180,2179,2179,2001,2001,2001,1757,1757,879,603,603,528,234,65,31
41671842_ny_vtd_to_63_with_5000_sims,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4972,4147,4147,4147,4147,3305,3196,1469,1469,1469,1469,1469,1421,757,757,519,144,83,72,29
23848775_ny_vtd_to_63_with_5000_sims,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,2112,1512,1512,1510,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1293,531,293,95,22
28427950_ny_vtd_to_63_with_5000_sims,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1143,772,227,167,39
85589576_ny_vtd_to_63_with_5000_sims,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,4515,1983,1983,1844,1844,1710,1710,1364,1356,832,202,139,51,28
17590764_ny_vtd_to_63_with_5000_sims,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4975,4975,4975,4975,4975,4975,4975,4975,4975,4975,4975,4975,4975,4975,4975,3814,3814,3814,3456,3456,3456,3456,3456,3456,3456,3235,3235,2387,1304,750,497,497,495,495,495,495,495,495,495,495,463,218,105,74,27
60178176_ny_vtd_to_63_with_5000_sims,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1233,1233,866,866,866,866,866,866,352,352,352,332,313,271,271,212,137,137,35
97404435_ny_vtd_to_63_with_5000_sims,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4895,4168,4168,4168,4168,3505,1574,1574,1574,1574,1515,1515,1515,1515,1515,1515,274,144,53,26
51911903_ny_vtd_to_63_with_5000_sims,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1462,1462,551,484,484,412,279,222,175,39
12029526_ny_vtd_to_63_with_5000_sims,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2159,2159,2159,1168,1030,945,945,945,945,630,630,630,420,420,190,124,52,34
77857990_ny_vtd_to_63_with_5000_sims,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4505,4505,4505,4505,4505,4505,2812,2812,2785,2785,2785,2728,2728,1772,1772,1772,1771,1771,1771,1771,1771,1771,1738,1738,1738,1738,1738,1211,894,760,760,229,139,18
64591459_ny_vtd_to_63_with_5000_sims,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,3389,2653,2653,2653,2653,2653,2653,2653,2337,2337,2337,2268,2268,2268,2268,2268,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2265,2213,2213,2213,2213,2094,1655,1655,847,463,425,186,85,35
60807712_ny_vtd_to_63_with_5000_sims,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2375,2375,2263,2076,889,360,198,112,24
44149696_ny_vtd_to_63_with_5000_sims,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3226,3159,2458,1998,1766,1689,1689,1370,1062,729,729,729,714,332,309,187,178,178,75
20831392_ny_vtd_to_63_with_5000_sims,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3295,3295,3295,3295,3295,3295,3295,3295,2184,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2120,2120,2119,2114,2114,2114,2114,1818,1818,1818,1818,1818,1818,1008,989,702,232,214,140,85,40
